day,operation,hour,country,operator,operation_id,price
2024-01-30,Other Operation,10,Germany,Facebook,76117,83
2024-01-30,Other Operation,02,Canada,Apple,77405,8
2024-01-30,Other Operation,10,Germany,Tesla,62159,75
2024-01-30,Other Operation,04,Brazil,Twitter,48406,39
2024-01-30,Other Operation,08,Brazil,Snapchat,44472,7
2024-01-30,Other Operation,11,Germany,Apple,17973,92
2024-01-30,Other Operation,02,Canada,Twitter,80978,17
2024-01-30,Other Operation,00,Brazil,Twitter,37253,34
2024-01-30,Other Operation,00,UK,Apple,65803,93
2024-01-30,Other Operation,02,Brazil,Amazon,37474,34
2024-01-30,Other Operation,10,Brazil,Tesla,69265,61
2024-01-30,Other Operation,00,Brazil,Facebook,61725,11
2024-01-30,Other Operation,04,Canada,Apple,45529,47
2024-01-30,Other Operation,04,Canada,Tesla,42584,40
2024-01-30,Other Operation,07,Canada,Twitter,16244,54
2024-01-30,Other Operation,06,Canada,Snapchat,39079,54
2024-01-30,Other Operation,03,Canada,Twitter,28130,87
2024-01-30,Other Operation,10,UK,Tesla,41261,81
2024-01-30,Other Operation,01,Brazil,Facebook,15889,59
2024-01-30,Other Operation,05,Brazil,Snapchat,16833,15
2024-01-30,Other Operation,10,Canada,Google,24829,33
2024-01-30,Other Operation,02,Brazil,Amazon,50299,31
2024-01-30,Other Operation,01,Canada,Tesla,33392,62
2024-01-30,Other Operation,09,Brazil,Google,30293,62
2024-01-30,Other Operation,07,Brazil,Facebook,25272,49
2024-01-30,Other Operation,11,UK,Google,11647,62
2024-01-30,Other Operation,06,Brazil,Tesla,22290,51
2024-01-30,Other Operation,00,Canada,Amazon,47120,71
2024-01-30,Other Operation,09,Germany,Google,17819,66
2024-01-30,Other Operation,04,Brazil,Twitter,36373,60
2024-01-30,Other Operation,01,Brazil,Snapchat,45036,84
2024-01-30,Other Operation,05,Canada,Google,59050,82
2024-01-30,Other Operation,07,Brazil,Google,25697,67
2024-01-30,Other Operation,02,Brazil,Facebook,98640,39
2024-01-30,Other Operation,07,Canada,Amazon,21305,43
2024-01-30,Other Operation,02,UK,Snapchat,57314,84
2024-01-30,Other Operation,10,Germany,Facebook,12414,45
2024-01-30,Other Operation,06,Brazil,Twitter,30013,32
2024-01-30,Other Operation,02,UK,Amazon,61202,15
2024-01-30,Other Operation,04,Canada,Amazon,74334,98
2024-01-30,Other Operation,02,Canada,Snapchat,78017,32
2024-01-30,Other Operation,01,UK,Amazon,43175,6
2024-01-30,Other Operation,09,Canada,Tesla,79035,9
2024-01-30,Other Operation,10,Germany,Snapchat,61491,45
2024-01-30,Other Operation,07,Germany,Snapchat,94444,16
2024-01-30,Other Operation,03,Canada,Tesla,80726,22
2024-01-30,Other Operation,07,Brazil,Twitter,42228,98
2024-01-30,Other Operation,06,Germany,Apple,53445,34
2024-01-30,Other Operation,01,Canada,Google,49227,76
2024-01-30,Other Operation,09,Canada,Amazon,68358,16
2024-01-30,Other Operation,08,UK,Google,62767,15
2024-01-30,Other Operation,00,Brazil,Amazon,76923,85
2024-01-30,Other Operation,10,UK,Twitter,13784,49
2024-01-30,Other Operation,03,Canada,Snapchat,80126,89
2024-01-30,Other Operation,06,Canada,Snapchat,90598,63
2024-01-30,Other Operation,01,Canada,Google,56084,55
2024-01-30,Other Operation,06,UK,Apple,24175,46
2024-01-30,Other Operation,01,Brazil,Google,64417,67
2024-01-30,Other Operation,04,Canada,Snapchat,93833,54
2024-01-30,Other Operation,02,Canada,Google,60566,20
2024-01-30,Other Operation,06,Germany,Twitter,91826,20
2024-01-30,Other Operation,04,Germany,Twitter,42426,61
2024-01-30,Other Operation,06,Canada,Facebook,72239,3
2024-01-30,Other Operation,10,Brazil,Twitter,14909,66
2024-01-30,Other Operation,02,Canada,Twitter,97308,60
2024-01-30,Other Operation,04,Canada,Amazon,94863,12
2024-01-30,Other Operation,11,Germany,Amazon,53964,98
2024-01-30,Other Operation,09,Germany,Amazon,21824,61
2024-01-30,Other Operation,11,UK,Apple,62540,44
2024-01-30,Other Operation,00,UK,Apple,22457,17
2024-01-30,Other Operation,10,UK,Tesla,15754,32
2024-01-30,Other Operation,03,Germany,Twitter,81304,74
2024-01-30,Other Operation,05,Brazil,Google,95794,58
2024-01-30,Other Operation,05,Germany,Snapchat,53121,89
2024-01-30,Other Operation,10,Germany,Google,11470,21
2024-01-30,Other Operation,01,Canada,Amazon,65320,72
2024-01-30,Other Operation,02,UK,Snapchat,44907,49
2024-01-30,Other Operation,05,Brazil,Twitter,54081,71
2024-01-30,Other Operation,05,Germany,Tesla,48579,60
2024-01-30,Other Operation,10,Brazil,Tesla,91392,72
2024-01-30,Other Operation,07,UK,Apple,93444,79
2024-01-30,Other Operation,09,UK,Tesla,22971,67
2024-01-30,Other Operation,02,Germany,Apple,55126,53
2024-01-30,Other Operation,03,Brazil,Snapchat,64874,38
2024-01-30,Other Operation,00,Canada,Google,21536,68
2024-01-30,Other Operation,03,Germany,Facebook,21334,68
2024-01-30,Other Operation,08,Germany,Amazon,39388,22
2024-01-30,Other Operation,04,UK,Apple,64497,20
2024-01-30,Other Operation,06,Germany,Snapchat,36273,66
2024-01-30,Other Operation,06,Canada,Amazon,72796,86
2024-01-30,Other Operation,10,UK,Facebook,95920,6
2024-01-30,Other Operation,06,UK,Google,40470,74
2024-01-30,Other Operation,00,Germany,Tesla,56404,91
2024-01-30,Other Operation,09,Germany,Snapchat,96741,83
2024-01-30,Other Operation,11,Germany,Twitter,29428,33
2024-01-30,Other Operation,04,UK,Snapchat,61926,81
2024-01-30,Other Operation,06,Canada,Apple,99801,76
2024-01-30,Other Operation,06,UK,Google,87228,45
2024-01-30,Other Operation,02,Brazil,Tesla,62274,4
2024-01-30,Other Operation,05,Canada,Twitter,66275,97
2024-01-30,Other Operation,00,Canada,Twitter,43756,94
2024-01-30,Other Operation,08,Canada,Amazon,75469,32
2024-01-30,Other Operation,06,Brazil,Facebook,95537,8
2024-01-30,Other Operation,00,Germany,Facebook,38932,5
2024-01-30,Other Operation,09,UK,Facebook,43429,10
2024-01-30,Other Operation,04,UK,Google,28066,90
2024-01-30,Other Operation,09,Germany,Google,48370,64
2024-01-30,Other Operation,10,Canada,Twitter,49179,96
2024-01-30,Other Operation,03,Canada,Tesla,28379,76
2024-01-30,Other Operation,04,Brazil,Twitter,94790,36
2024-01-30,Other Operation,09,Canada,Apple,89743,4
2024-01-30,Other Operation,10,Brazil,Tesla,83759,17
2024-01-30,Other Operation,04,Canada,Twitter,77880,57
2024-01-30,Other Operation,03,Canada,Tesla,26582,32
2024-01-30,Other Operation,05,Brazil,Tesla,99342,68
2024-01-30,Other Operation,06,Canada,Snapchat,40375,39
2024-01-30,Other Operation,04,UK,Google,56552,12
2024-01-30,Other Operation,10,UK,Snapchat,96943,81
2024-01-30,Other Operation,00,UK,Amazon,76717,48
2024-01-30,Other Operation,03,Brazil,Amazon,41736,73
2024-01-30,Other Operation,07,Brazil,Google,80432,86
2024-01-30,Other Operation,00,Germany,Facebook,52476,54
2024-01-30,Other Operation,08,UK,Snapchat,39110,99
2024-01-30,Other Operation,11,Canada,Twitter,24931,61
2024-01-30,Other Operation,08,Canada,Apple,78658,61
2024-01-30,Other Operation,03,Canada,Apple,62246,94
2024-01-30,Other Operation,00,Brazil,Amazon,48749,2
2024-01-30,Other Operation,02,UK,Snapchat,60521,10
2024-01-30,Other Operation,02,Germany,Apple,10941,70
2024-01-30,Other Operation,10,Brazil,Facebook,38028,60
2024-01-30,Other Operation,09,Germany,Twitter,28895,42
2024-01-30,Other Operation,01,UK,Snapchat,10296,47
2024-01-30,Other Operation,08,UK,Google,78476,96
2024-01-30,Other Operation,04,Canada,Snapchat,15233,30
2024-01-30,Other Operation,03,UK,Facebook,10288,31
2024-01-30,Other Operation,04,Brazil,Amazon,78693,41
2024-01-30,Other Operation,03,UK,Facebook,70790,59
2024-01-30,Other Operation,02,UK,Twitter,16366,66
2024-01-30,Other Operation,08,Germany,Twitter,93632,92
2024-01-30,Other Operation,10,Germany,Apple,66164,24
2024-01-30,Other Operation,04,Germany,Apple,98663,53
2024-01-30,Other Operation,07,Germany,Tesla,63633,89
2024-01-30,Other Operation,08,Brazil,Snapchat,68193,18
2024-01-30,Other Operation,05,Brazil,Facebook,27375,34
2024-01-30,Other Operation,05,Germany,Apple,44704,16
2024-01-30,Other Operation,08,Brazil,Twitter,50687,65
2024-01-30,Other Operation,05,Brazil,Apple,50610,81
2024-01-30,Other Operation,08,Germany,Google,35684,29
2024-01-30,Other Operation,02,Canada,Apple,56534,13
2024-01-30,Other Operation,08,UK,Tesla,50772,46
2024-01-30,Other Operation,04,Brazil,Apple,31440,32
2024-01-30,Other Operation,03,UK,Twitter,36328,42
2024-01-30,Other Operation,09,Canada,Amazon,21627,19
2024-01-30,Other Operation,11,UK,Google,45346,25
2024-01-30,Other Operation,11,Canada,Apple,68923,36
2024-01-30,Other Operation,02,Canada,Facebook,60217,61
2024-01-30,Other Operation,07,UK,Apple,59816,39
2024-01-30,Other Operation,08,Canada,Apple,59804,54
2024-01-30,Other Operation,05,UK,Snapchat,52302,48
2024-01-30,Other Operation,09,Brazil,Apple,98967,47
2024-01-30,Other Operation,03,Canada,Twitter,57765,61
2024-01-30,Other Operation,04,Canada,Amazon,58369,68
2024-01-30,Other Operation,01,UK,Apple,18504,80
2024-01-30,Other Operation,05,Brazil,Amazon,24701,56
2024-01-30,Other Operation,04,Canada,Google,81005,32
2024-01-30,Other Operation,09,Canada,Twitter,99845,20
2024-01-30,Other Operation,11,Germany,Google,18829,87
2024-01-30,Other Operation,00,Germany,Google,99037,6
2024-01-30,Other Operation,09,Germany,Amazon,86564,87
2024-01-30,Other Operation,09,Canada,Twitter,26564,46
2024-01-30,Other Operation,00,UK,Twitter,26732,47
2024-01-30,Other Operation,11,Canada,Snapchat,15689,66
2024-01-30,Other Operation,05,UK,Twitter,70280,5
2024-01-30,Other Operation,06,Canada,Apple,98907,26
2024-01-30,Other Operation,11,Germany,Snapchat,97971,88
2024-01-30,Other Operation,07,UK,Google,13809,61
2024-01-30,Other Operation,09,Germany,Tesla,63665,74
2024-01-30,Other Operation,07,Brazil,Facebook,91961,66
2024-01-30,Other Operation,05,Canada,Google,49658,68
2024-01-30,Other Operation,06,Canada,Twitter,61996,30
2024-01-30,Other Operation,11,UK,Tesla,89709,65
2024-01-30,Other Operation,08,Canada,Twitter,86089,11
2024-01-30,Other Operation,07,Canada,Snapchat,38954,72
2024-01-30,Other Operation,09,Canada,Apple,64412,85
2024-01-30,Other Operation,04,Brazil,Snapchat,78982,10
2024-01-30,Other Operation,01,Germany,Amazon,15283,65
2024-01-30,Other Operation,10,Germany,Tesla,73993,56
2024-01-30,Other Operation,07,UK,Snapchat,27765,86
2024-01-30,Other Operation,08,UK,Facebook,64965,67
2024-01-30,Other Operation,08,Germany,Snapchat,15174,55
2024-01-30,Other Operation,05,Brazil,Facebook,27636,58
2024-01-30,Other Operation,02,Canada,Tesla,18014,96
2024-01-30,Other Operation,07,Canada,Facebook,60781,101
2024-01-30,Other Operation,01,UK,Google,48660,33
2024-01-30,Other Operation,02,Germany,Apple,68173,92
2024-01-30,Other Operation,08,Canada,Apple,27518,90
2024-01-30,Other Operation,07,UK,Amazon,98259,34
2024-01-30,Other Operation,04,Germany,Google,69541,86
2024-01-30,Other Operation,11,Brazil,Twitter,60133,33
2024-01-30,Other Operation,06,UK,Snapchat,75595,2
2024-01-30,Other Operation,02,UK,Tesla,38253,77
2024-01-30,Other Operation,01,Germany,Google,17936,76
2024-01-30,Other Operation,06,Germany,Facebook,81612,21
2024-01-30,Other Operation,07,Germany,Tesla,16920,38
2024-01-30,Other Operation,00,Canada,Snapchat,75358,5
2024-01-30,Other Operation,09,UK,Facebook,49212,23
2024-01-30,Other Operation,10,Germany,Apple,89731,72
2024-01-30,Other Operation,06,Germany,Tesla,42928,9
2024-01-30,Other Operation,03,Germany,Facebook,84731,42
2024-01-30,Other Operation,02,Germany,Twitter,77282,39
2024-01-30,Other Operation,09,Canada,Amazon,13239,12
2024-01-30,Other Operation,03,UK,Google,18724,53
2024-01-30,Other Operation,05,Germany,Twitter,16994,4
2024-01-30,Other Operation,10,Canada,Facebook,50960,47
2024-01-30,Other Operation,10,Brazil,Amazon,20976,60
2024-01-30,Other Operation,07,Germany,Apple,87504,1
2024-01-30,Other Operation,04,UK,Apple,64187,20
2024-01-30,Other Operation,00,UK,Tesla,99787,23
2024-01-30,Other Operation,10,Germany,Tesla,13205,86
2024-01-30,Other Operation,00,Germany,Amazon,64467,65
2024-01-30,Other Operation,10,Brazil,Facebook,74157,25
2024-01-30,Other Operation,00,Germany,Amazon,68739,15
2024-01-30,Other Operation,04,Germany,Amazon,77299,68
2024-01-30,Other Operation,08,Germany,Tesla,14319,69
2024-01-30,Other Operation,04,Canada,Facebook,61519,93
2024-01-30,Other Operation,01,Germany,Apple,76858,42
2024-01-30,Other Operation,10,Brazil,Twitter,20178,60
2024-01-30,Other Operation,10,UK,Tesla,77837,24
2024-01-30,Other Operation,07,UK,Facebook,18085,3
2024-01-30,Other Operation,10,Germany,Apple,84685,17
2024-01-30,Other Operation,09,Germany,Twitter,50664,17
2024-01-30,Other Operation,05,Germany,Amazon,90624,9
2024-01-30,Other Operation,04,Canada,Snapchat,54743,58
2024-01-30,Other Operation,04,Brazil,Amazon,97230,47
2024-01-30,Other Operation,02,Canada,Amazon,31957,73
2024-01-30,Other Operation,04,Brazil,Apple,99387,37
2024-01-30,Other Operation,02,Germany,Tesla,83018,7
2024-01-30,Other Operation,11,Brazil,Amazon,78813,97
2024-01-30,Other Operation,01,Canada,Facebook,45226,88
2024-01-30,Other Operation,00,Germany,Google,94916,4
2024-01-30,Other Operation,07,Brazil,Amazon,70501,54
2024-01-30,Other Operation,09,Germany,Apple,32577,9
2024-01-30,Other Operation,04,Canada,Facebook,69404,1
2024-01-30,Other Operation,11,Canada,Apple,55070,91
2024-01-30,Other Operation,05,Canada,Amazon,68285,70
2024-01-30,Other Operation,04,Germany,Facebook,98477,47
2024-01-30,Other Operation,05,Brazil,Facebook,66669,28
2024-01-30,Other Operation,10,Brazil,Google,25801,78
2024-01-30,Other Operation,06,Brazil,Amazon,51562,8
2024-01-30,Other Operation,09,Brazil,Google,79771,51
2024-01-30,Other Operation,07,Canada,Facebook,67794,101
2024-01-30,Other Operation,10,Germany,Amazon,75427,71
2024-01-30,Other Operation,04,Germany,Apple,13871,94
2024-01-30,Other Operation,08,Brazil,Snapchat,30905,31
2024-01-30,Other Operation,01,UK,Amazon,16490,18
2024-01-30,Other Operation,06,Brazil,Amazon,66705,23
2024-01-30,Other Operation,07,Brazil,Amazon,26191,30
2024-01-30,Other Operation,00,Brazil,Tesla,68956,37
2024-01-30,Other Operation,04,Canada,Google,86206,85
2024-01-30,Other Operation,05,Brazil,Google,92293,95
2024-01-30,Other Operation,00,Brazil,Google,45568,59
2024-01-30,Other Operation,01,Canada,Twitter,68410,42
2024-01-30,Other Operation,10,Canada,Twitter,21396,39
2024-01-30,Other Operation,05,Canada,Twitter,70911,101
2024-01-30,Other Operation,11,UK,Amazon,94899,64
2024-01-30,Other Operation,00,UK,Snapchat,12304,47
2024-01-30,Other Operation,00,Canada,Tesla,52857,89
2024-01-30,Other Operation,00,Germany,Amazon,55912,20
2024-01-30,Other Operation,09,Germany,Amazon,82352,96
2024-01-30,Other Operation,10,Germany,Apple,45009,8
2024-01-30,Other Operation,04,Canada,Tesla,75149,29
2024-01-30,Other Operation,02,Germany,Tesla,60484,52
2024-01-30,Other Operation,08,Germany,Snapchat,23377,33
2024-01-30,Other Operation,02,UK,Twitter,99079,31
2024-01-30,Other Operation,00,Brazil,Facebook,16394,3
2024-01-30,Other Operation,01,Canada,Facebook,77259,99
2024-01-30,Other Operation,11,Canada,Snapchat,95427,89
2024-01-30,Other Operation,06,UK,Tesla,19343,26
2024-01-30,Other Operation,01,Germany,Twitter,40167,44
2024-01-30,Other Operation,11,Brazil,Twitter,42531,68
2024-01-30,Other Operation,04,Canada,Tesla,55791,48
2024-01-30,Other Operation,09,UK,Twitter,14942,69
2024-01-30,Other Operation,05,Germany,Tesla,92758,10
2024-01-30,Other Operation,09,UK,Facebook,88751,47
2024-01-30,Other Operation,11,Brazil,Facebook,96307,99
2024-01-30,Other Operation,08,UK,Tesla,16088,22
2024-01-30,Other Operation,08,Germany,Facebook,98898,69
2024-01-30,Other Operation,10,Canada,Snapchat,58801,38
2024-01-30,Other Operation,11,Brazil,Twitter,94402,56
2024-01-30,Other Operation,11,Canada,Facebook,77678,92
2024-01-30,Other Operation,10,Brazil,Snapchat,68687,76
2024-01-30,Other Operation,09,Canada,Twitter,32612,82
2024-01-30,Other Operation,05,UK,Facebook,47674,75
2024-01-30,Other Operation,01,Germany,Snapchat,25518,27
2024-01-30,Other Operation,10,Germany,Facebook,77904,43
2024-01-30,Other Operation,11,Germany,Apple,11851,18
2024-01-30,Other Operation,10,Germany,Tesla,18590,36
2024-01-30,Other Operation,08,UK,Amazon,18387,61
2024-01-30,Other Operation,04,Germany,Tesla,45446,45
2024-01-30,Other Operation,02,UK,Facebook,72980,31
2024-01-30,Other Operation,03,Germany,Google,63718,4
2024-01-30,Other Operation,03,Germany,Snapchat,16589,10
2024-01-30,Other Operation,09,Brazil,Twitter,32280,28
2024-01-30,Other Operation,04,Germany,Google,23746,85
2024-01-30,Other Operation,09,Germany,Snapchat,16825,59
2024-01-30,Other Operation,11,UK,Apple,16619,100
2024-01-30,Other Operation,08,Brazil,Tesla,22534,71
2024-01-30,Other Operation,01,Germany,Twitter,45711,22
2024-01-30,Other Operation,10,Canada,Amazon,97298,95
2024-01-30,Other Operation,11,Brazil,Snapchat,59578,45
2024-01-30,Other Operation,01,Canada,Tesla,87348,91
2024-01-30,Other Operation,10,UK,Facebook,87860,30
2024-01-30,Other Operation,00,Brazil,Facebook,30407,26
2024-01-30,Other Operation,09,Germany,Facebook,71582,73
2024-01-30,Other Operation,02,Germany,Google,22752,74
2024-01-30,Other Operation,09,Canada,Twitter,86387,50
2024-01-30,Other Operation,10,UK,Snapchat,21706,72
2024-01-30,Other Operation,10,Germany,Amazon,57259,70
2024-01-30,Other Operation,04,UK,Amazon,58907,55
2024-01-30,Other Operation,01,Canada,Twitter,72646,101
2024-01-30,Other Operation,06,Germany,Snapchat,32267,47
2024-01-30,Other Operation,05,Canada,Apple,61791,69
2024-01-30,Other Operation,09,Canada,Apple,68276,90
2024-01-30,Other Operation,02,Canada,Tesla,11333,51
2024-01-30,Other Operation,01,Brazil,Tesla,91070,78
2024-01-30,Other Operation,04,Brazil,Amazon,19361,70
2024-01-30,Other Operation,07,Germany,Facebook,88758,61
2024-01-30,Other Operation,02,Brazil,Apple,89706,73
2024-01-30,Other Operation,05,Canada,Amazon,41925,83
2024-01-30,Other Operation,02,Canada,Twitter,98960,101
2024-01-30,Other Operation,10,Canada,Facebook,74265,67
2024-01-30,Other Operation,09,UK,Facebook,39171,46
2024-01-30,Other Operation,00,Germany,Amazon,93733,44
2024-01-30,Other Operation,02,UK,Facebook,86207,46
2024-01-30,Other Operation,11,Canada,Snapchat,76052,93
2024-01-30,Other Operation,06,Germany,Tesla,10388,45
2024-01-30,Other Operation,02,Brazil,Facebook,83527,32
2024-01-30,Other Operation,09,Brazil,Google,52731,55
2024-01-30,Other Operation,01,Canada,Apple,83900,72
2024-01-30,Other Operation,06,Brazil,Twitter,11498,75
2024-01-30,Other Operation,03,UK,Google,92844,96
2024-01-30,Other Operation,10,Germany,Google,29506,24
2024-01-30,Other Operation,06,UK,Google,77937,26
2024-01-30,Other Operation,06,UK,Twitter,19362,58
2024-01-30,Other Operation,00,Brazil,Google,97144,37
2024-01-30,Other Operation,07,Germany,Google,58235,25
2024-01-30,Other Operation,07,Canada,Twitter,12228,15
2024-01-30,Other Operation,07,UK,Apple,24538,2
2024-01-30,Other Operation,04,Canada,Tesla,58659,81
2024-01-30,Other Operation,06,Canada,Google,79101,54
2024-01-30,Other Operation,02,Brazil,Amazon,69044,66
2024-01-30,Other Operation,01,UK,Apple,82382,30
2024-01-30,Other Operation,07,Canada,Snapchat,74092,18
2024-01-30,Other Operation,08,UK,Twitter,35429,77
2024-01-30,Other Operation,05,Brazil,Twitter,61841,6
2024-01-31,Store XX,06,China,Apple,48605,65
2024-01-31,Store XX,08,Japan,Amazon,25227,79
2024-01-31,Store XX,01,China,Apple,22441,75
2024-01-31,Store XX,03,USA,Amazon,60503,86
2024-01-31,Store XX,09,Germany,Amazon,42877,92
2024-01-31,Store XX,10,USA,Apple,75077,80
2024-01-31,Store XX,07,Brazil,Amazon,83735,28
2024-01-31,Store XX,07,Japan,Apple,74553,52
2024-01-31,Store XX,00,USA,Apple,66065,77
2024-01-31,Store XX,02,Japan,Apple,96331,19
2024-01-31,Store XX,02,UK,Amazon,34473,34
2024-01-31,Store XX,05,France,Apple,47299,81
2024-01-31,Store XX,04,UK,Apple,17666,31
2024-01-31,Store XX,09,Japan,Apple,13942,29
2024-01-31,Store XX,06,USA,Amazon,38046,4
2024-01-31,Store XX,07,Germany,Amazon,75955,94
2024-01-31,Store XX,00,Germany,Apple,67970,36
2024-01-31,Store XX,05,France,Amazon,47759,12
2024-01-31,Store XX,06,Germany,Amazon,64727,80
2024-01-31,Store XX,02,UK,Amazon,41022,2
2024-01-31,Store XX,03,Brazil,Amazon,92685,56
2024-01-31,Store XX,06,Japan,Amazon,98371,60
2024-01-31,Store XX,07,UK,Apple,22337,90
2024-01-31,Store XX,03,China,Apple,29176,57
2024-01-31,Store XX,01,UK,Amazon,20825,9
2024-01-31,Store XX,00,France,Amazon,53529,15
2024-01-31,Store XX,08,Japan,Apple,72102,35
2024-01-31,Store XX,10,Brazil,Apple,90088,93
2024-01-31,Store XX,09,China,Apple,57582,13
2024-01-31,Store XX,07,UK,Apple,83867,9
2024-01-31,Store XX,01,France,Apple,70400,92
2024-01-31,Store XX,02,China,Amazon,25603,40
2024-01-31,Store XX,03,Germany,Amazon,91659,43
2024-01-31,Store XX,08,Germany,Apple,58235,99
2024-01-31,Store XX,09,Germany,Amazon,69998,27
2024-01-31,Store XX,10,UK,Amazon,49985,25
2024-01-31,Store XX,00,France,Amazon,13180,30
2024-01-31,Store XX,01,UK,Amazon,60930,42
2024-01-31,Store XX,03,Japan,Apple,34805,61
2024-01-31,Store XX,04,France,Amazon,26434,68
2024-01-31,Store XX,03,Germany,Amazon,39605,93
2024-01-31,Store XX,03,Germany,Amazon,84287,62
2024-01-31,Store XX,10,Japan,Apple,12678,92
2024-01-31,Store XX,02,USA,Amazon,82942,33
2024-01-31,Store XX,06,China,Apple,68316,83
2024-01-31,Store XX,11,Japan,Apple,98292,91
2024-01-31,Store XX,07,UK,Amazon,94317,44
2024-01-31,Store XX,06,Germany,Amazon,60396,60
2024-01-31,Store XX,06,Germany,Amazon,55750,12
2024-01-31,Store XX,05,China,Apple,26363,14
2024-01-31,Store XX,05,Japan,Apple,35635,53
2024-01-31,Store XX,04,Germany,Amazon,57565,44
2024-01-31,Store XX,10,Germany,Amazon,12772,19
2024-01-31,Store XX,00,UK,Amazon,66003,82
2024-01-31,Store XX,10,Japan,Amazon,72751,3
2024-01-31,Store XX,00,China,Apple,68523,96
2024-01-31,Store XX,03,USA,Apple,11866,81
2024-01-31,Store XX,05,France,Amazon,84230,44
2024-01-31,Store XX,08,Japan,Apple,34057,8
2024-01-31,Store XX,05,UK,Apple,58130,83
2024-01-31,Store XX,07,USA,Apple,48867,87
2024-01-31,Store XX,08,USA,Amazon,62849,37
2024-01-31,Store XX,01,USA,Amazon,31385,19
2024-01-31,Store XX,06,Germany,Apple,44326,82
2024-01-31,Store XX,04,USA,Apple,62395,23
2024-01-31,Store XX,04,UK,Amazon,27050,46
2024-01-31,Store XX,08,UK,Amazon,29779,55
2024-01-31,Store XX,05,Brazil,Amazon,74932,42
2024-01-31,Store XX,07,Japan,Apple,98486,12
2024-01-31,Store XX,09,China,Amazon,73800,35
2024-01-31,Store XX,01,Germany,Amazon,33288,46
2024-01-31,Store XX,00,Germany,Apple,85728,27
2024-01-31,Store XX,02,USA,Amazon,61749,59
2024-01-31,Store XX,10,France,Apple,78928,67
2024-01-31,Store XX,09,USA,Apple,56025,98
2024-01-31,Store XX,08,Germany,Amazon,88266,36
2024-01-31,Store XX,05,France,Amazon,46268,91
2024-01-31,Store XX,04,USA,Apple,49966,32
2024-01-31,Store XX,07,USA,Amazon,87845,75
2024-01-31,Store XX,09,UK,Apple,99151,68
2024-01-31,Store XX,02,UK,Apple,96281,72
2024-01-31,Store XX,05,Brazil,Amazon,65104,15
2024-01-31,Store XX,08,UK,Amazon,23935,64
2024-01-31,Store XX,08,USA,Amazon,93251,40
2024-01-31,Store XX,09,Japan,Amazon,65180,62
2024-01-31,Store XX,10,Germany,Apple,85581,94
2024-01-31,Store XX,03,USA,Amazon,35837,27
2024-01-31,Store XX,01,China,Amazon,77217,101
2024-01-31,Store XX,00,Germany,Apple,61304,80
2024-01-31,Store XX,03,China,Apple,63221,49
2024-01-31,Store XX,11,Germany,Amazon,60329,34
2024-01-31,Store XX,09,France,Apple,14135,11
2024-01-31,Store XX,08,UK,Amazon,96273,79
2024-01-31,Store XX,09,UK,Apple,68960,59
2024-01-31,Store XX,00,Brazil,Amazon,73975,99
2024-01-31,Store XX,04,China,Amazon,28185,18
2024-01-31,Store XX,10,USA,Apple,44412,93
2024-01-31,Store XX,05,China,Amazon,42103,3
2024-01-31,Store XX,06,Japan,Amazon,91047,68
2024-01-31,Store XX,00,China,Apple,66536,15
2024-01-31,Store XX,00,France,Apple,26909,39
2024-01-31,Store XX,04,China,Apple,78902,57
2024-01-31,Store XX,06,UK,Apple,91450,18
2024-01-31,Store XX,01,France,Apple,25468,87
2024-01-31,Store XX,05,Japan,Amazon,43673,74
2024-01-31,Store XX,00,France,Amazon,19757,41
2024-01-31,Store XX,09,France,Amazon,78713,2
2024-01-31,Store XX,06,France,Amazon,66699,71
2024-01-31,Store XX,03,Germany,Apple,18804,64
2024-01-31,Store XX,05,Brazil,Amazon,65390,30
2024-01-31,Store XX,01,UK,Apple,99776,75
2024-01-31,Store XX,07,USA,Amazon,60280,99
2024-01-31,Store XX,05,China,Amazon,44551,72
2024-01-31,Store XX,02,China,Amazon,37139,10
2024-01-31,Store XX,06,Germany,Amazon,89165,43
2024-01-31,Store XX,09,USA,Apple,89132,28
2024-01-31,Store XX,02,USA,Apple,72126,46
2024-01-31,Store XX,11,Japan,Apple,16994,66
2024-01-31,Store XX,11,France,Apple,47325,88
2024-01-31,Store XX,07,France,Apple,52767,71
2024-01-31,Store XX,01,Brazil,Apple,80613,73
2024-01-31,Store XX,11,USA,Apple,59229,95
2024-01-31,Store XX,08,UK,Apple,87108,36
2024-01-31,Store XX,03,France,Amazon,17936,33
2024-01-31,Store XX,04,Japan,Apple,30704,90
2024-01-31,Store XX,07,Germany,Amazon,65107,98
2024-01-31,Store XX,09,China,Apple,91297,76
2024-01-31,Store XX,08,Germany,Amazon,31001,22
2024-01-31,Store XX,00,Germany,Amazon,82847,59
2024-01-31,Store XX,07,France,Apple,18282,59
2024-01-31,Store XX,00,France,Apple,33030,37
2024-01-31,Store XX,02,China,Apple,36900,12
2024-01-31,Store XX,07,Japan,Amazon,17846,40
2024-01-31,Store XX,03,Japan,Amazon,20092,51
2024-01-31,Store XX,04,Brazil,Amazon,75652,31
2024-01-31,Store XX,10,USA,Amazon,33332,16
2024-01-31,Store XX,06,UK,Apple,41879,37
2024-01-31,Store XX,09,Japan,Amazon,61830,88
2024-01-31,Store XX,04,USA,Apple,26016,74
2024-01-31,Store XX,04,Brazil,Amazon,31271,32
2024-01-31,Store XX,01,Japan,Apple,71785,97
